fe_tag,outcome,endovar,param,coef,se,pval,partialF,rkf,nobs
"fyh","growth_rate_we","var3","var6",.8256518006558794,.02844283,0,437.8558215555219,16.529673,41980
"fyh","growth_rate_we","var3","var7",-.4120463955278856,.077353619,1.0047799e-07,437.8558215555219,16.529673,41980
"fyh","growth_rate_we","var3","var4",.4550743991162411,.055148046,1.6042919e-16,437.8558215555219,16.529673,41980
"fyh","growth_rate_we","var5","var6",-2.12805941766e-08,1.1726005e-07,.85599011,16.538373519483,16.529673,41980
"fyh","growth_rate_we","var5","var7",.4136041981922339,.071934596,9.0006766e-09,16.538373519483,16.529673,41980
"fyh","growth_rate_we","var5","var4",.5754687572043101,.05218878,3.1073392e-28,16.538373519483,16.529673,41980
"fyh","join_rate_we","var3","var6",.8256518006558794,.02844283,0,437.8558215555219,16.529673,41980
"fyh","join_rate_we","var3","var7",-.4120463955278856,.077353619,1.0047799e-07,437.8558215555219,16.529673,41980
"fyh","join_rate_we","var3","var4",.4550743991162411,.055148046,1.6042919e-16,437.8558215555219,16.529673,41980
"fyh","join_rate_we","var5","var6",-2.12805941766e-08,1.1726005e-07,.85599011,16.538373519483,16.529673,41980
"fyh","join_rate_we","var5","var7",.4136041981922339,.071934596,9.0006766e-09,16.538373519483,16.529673,41980
"fyh","join_rate_we","var5","var4",.5754687572043101,.05218878,3.1073392e-28,16.538373519483,16.529673,41980
"fyh","leave_rate_we","var3","var6",.8256518006558794,.02844283,0,437.8558215555219,16.529673,41980
"fyh","leave_rate_we","var3","var7",-.4120463955278856,.077353619,1.0047799e-07,437.8558215555219,16.529673,41980
"fyh","leave_rate_we","var3","var4",.4550743991162411,.055148046,1.6042919e-16,437.8558215555219,16.529673,41980
"fyh","leave_rate_we","var5","var6",-2.12805941766e-08,1.1726005e-07,.85599011,16.538373519483,16.529673,41980
"fyh","leave_rate_we","var5","var7",.4136041981922339,.071934596,9.0006766e-09,16.538373519483,16.529673,41980
"fyh","leave_rate_we","var5","var4",.5754687572043101,.05218878,3.1073392e-28,16.538373519483,16.529673,41980
"time","growth_rate_we","var3","var6",.8261372444249049,.028429465,0,219.3647746944781,8.2555971,41980
"time","growth_rate_we","var3","var7",-.4180730170844094,.076490141,4.6367489e-08,219.3647746944781,8.2555971,41980
"time","growth_rate_we","var3","var4",.4593180616483763,.05458324,4.0513037e-17,219.3647746944781,8.2555971,41980
"time","growth_rate_we","var5","var6",-5.19225755801e-09,6.9405521e-09,.45440137,,8.2555971,41980
"time","growth_rate_we","var5","var7",.4080634677787235,.071010642,9.1732755e-09,,8.2555971,41980
"time","growth_rate_we","var5","var4",.5796136010676408,.051592495,3.0408484e-29,,8.2555971,41980
"time","join_rate_we","var3","var6",.8261372444249049,.028429465,0,219.3647746944781,8.2555971,41980
"time","join_rate_we","var3","var7",-.4180730170844094,.076490141,4.6367489e-08,219.3647746944781,8.2555971,41980
"time","join_rate_we","var3","var4",.4593180616483763,.05458324,4.0513037e-17,219.3647746944781,8.2555971,41980
"time","join_rate_we","var5","var6",-5.19225755801e-09,6.9405521e-09,.45440137,,8.2555971,41980
"time","join_rate_we","var5","var7",.4080634677787235,.071010642,9.1732755e-09,,8.2555971,41980
"time","join_rate_we","var5","var4",.5796136010676408,.051592495,3.0408484e-29,,8.2555971,41980
"time","leave_rate_we","var3","var6",.8261372444249049,.028429465,0,219.3647746944781,8.2555971,41980
"time","leave_rate_we","var3","var7",-.4180730170844094,.076490141,4.6367489e-08,219.3647746944781,8.2555971,41980
"time","leave_rate_we","var3","var4",.4593180616483763,.05458324,4.0513037e-17,219.3647746944781,8.2555971,41980
"time","leave_rate_we","var5","var6",-5.19225755801e-09,6.9405521e-09,.45440137,,8.2555971,41980
"time","leave_rate_we","var5","var7",.4080634677787235,.071010642,9.1732755e-09,,8.2555971,41980
"time","leave_rate_we","var5","var4",.5796136010676408,.051592495,3.0408484e-29,,8.2555971,41980
"firm","growth_rate_we","var3","var6",.8256519641011768,.028439779,0,437.9497605956105,16.533159,41980
